description,label
"A miniature, crimson fruit that is sweet and juicy on the inside and has a small, fuzzy exterior.",strawberry
"A delectable, red fruit with a juicy texture and a sweet, floral flavor that is ideal for summer snacks.",strawberry
"A tall metal post with a glowing orb on top, illuminating the surrounding area.",streetlight
A beacon of light that aids drivers in navigating the darkened roads.,streetlight
A sentinel standing guard over the nocturnal cityscape.,streetlight
A luminescent tower piercing through the shadows of the night.,streetlight
"A bright lamp perched atop a sturdy metal post, casting its glow on the street beneath it.",streetlight
An illuminated pole illuminating the path ahead.,streetlight
A lighted tower providing guidance and direction through the darkness.,streetlight
A gleaming lantern shedding light on the lonely streets at night.,streetlight
A shining beacon guiding travelers safely through the darkness.,streetlight
A towering lighted column casting its radiance over the empty street.,streetlight
A glowing standard rising from the pavement to light the way.,streetlight
A brilliant lamp emanating its radiance into the night sky.,streetlight
A steel post crowned with a luminous sphere lighting up the night.,streetlight
"A glowing pillar towering over the darkened landscape, providing safe passage through the evening.",streetlight
"A luminescent sentinel rising high above the common street, casting light upon the night.",streetlight
A bright illuminator guiding the way through the darkest of alleys.,streetlight
A vertical beacon standing tall in the midst of the nocturnal drama below.,streetlight
A gust of luminosity that keeps the darkness at bay.,streetlight
"A gleaming post reaching for the stars, its light casting shadows on the pavement below.",streetlight
"A steady guardian watching over the streets below, its light providing a sense of safety and security to all who pass beneath it.",streetlight
A glowing sentinel ,streetlight
A bright beacon ,streetlight
Illuminated post ,streetlight
The night's torch ,streetlight
Lamp in the darkness ,streetlight
The urban star ,streetlight
An electric luminary ,streetlight
Glaring guide ,streetlight
Artificial moon ,streetlight
City sentinel ,streetlight
The night's watchman ,streetlight
Illuminated sentinel ,streetlight
Traffic supervisor ,streetlight
A luminous guidepost ,streetlight
The urban lighthouse ,streetlight
Light in the shadows ,streetlight
Guardian of the night sky ,streetlight
Bright illuminator,streetlight
Urban guide ,streetlight
Traffic illuminator,streetlight
"A towering pillar of light, casting an elongated shadow on the pavement below it.",streetlight
"A beacon of illumination, providing guidance for pedestrians on a dark evening.",streetlight
"A glowing sentinel, standing guard over the quiet streets below.",streetlight
"A luminescent spire, marking the intersection for drivers and travelers alike.",streetlight
"A radiant mast, standing tall amidst the bustle of the cityscape.",streetlight
"A gleaming landmark, breaking through the shadows to light the way.",streetlight
"A brilliant orb, suspended above the road like a glowing celestial body.",streetlight
"A luminous tower, illuminating the corners and crossroads of the neighborhood.",streetlight
"A shining beacon, reaching skyward to guide those lost or wandering.",streetlight
"A radiant monolith, standing tall and proud amidst the city's concrete jungle.",streetlight
"A glowing column, casting long shadows and providing safe passage for those below.",streetlight
"A brilliant beacon, beckoning travelers to journey forth into the night.",streetlight
"A gleaming torch, illuminating the way for weary travelers and night-time adventurers.",streetlight
"A luminous spire, casting its light far and wide, guiding those in need.",streetlight
"A radiant totem, emanating light and warmth in the darkness.",streetlight
"A shining obelisk, standing watch over the quiet streets and sleepy neighborhoods.",streetlight
"An incandescent watchtower, providing a vigilant eye over the city's streets and alleys.",streetlight
"A luminous sentinel, standing guard over the community and its people.",streetlight
"A radiant sentinel, casting its light far and wide, watching over all those who pass below.",streetlight
"A brilliant sentinel, standing tall and proud like a guardian angel amidst the dark cityscape.",streetlight
"A slender, green legume",string bean
The vegetable with a smooth surface and curved shape,string bean
"The elongated, crispy pod",string bean
"A narrow, delicate vegetable",string bean
A long and thin green pod,string bean
The crisp and succulent green vegetable,string bean
The slender edible pod with an earthy flavour,string bean
The long and lean green vegetable,string bean
A slender and tender green shell,string bean
The finespun green vegetable with an undefined texture,string bean
The sinuous vegetable with a gentle taste,string bean
The crisp green legume with a modest profile,string bean
The lithe green vegetable with a soft texture,string bean
The wispy and resilient green pod,string bean
"A flexible, delicate and flavourful vegetable",string bean
The skinny and lean edible legume,string bean
The vegetable with a slender figure and an earthy aftertaste,string bean
The delicate green vegetable with a gentle texture,string bean
"A tender, green and palatable pod",string bean
The slender and smooth green vegetable with a delicate flavour.,string bean
A slender green pod vegetable.,string bean
A legume with a crisp snap.,string bean
"A verdant, elongated vegetable.",string bean
"A skinny, green cylinder-shaped veggie.",string bean
"A crunchy, slender veggie.",string bean
"A smooth, green pod vegetable.",string bean
"A delicate, long, green pod.",string bean
"A lean, lively green veggie.",string bean
"A leafy, green vegetable.",string bean
"A light, green, elongated legume.",string bean
"A thin, tender green bean.",string bean
"A flexible, lean vegetable.",string bean
"A wiry, microscopic vegetable.",string bean
"A slim, green legume.",string bean
"A rangy, green pod.",string bean
"A sinewy, slender vegetable.",string bean
"An elongated, green vegetable.",string bean
"A flexible, crisp legume.",string bean
"A sinuous, green pod.",string bean
"A taut, lively green vegetable.",string bean
